ServiceNo,Operator,Direction,StopSequence,BusStopCode,Distance,WD_FirstBus,WD_LastBus,SAT_FirstBus,SAT_LastBus,SUN_FirstBus,SUN_LastBus,RoadName,Description,Latitude,Longitude
57,SBST,2,6,14471,1.9,0553,0005,0553,0007,0553,0006,Depot Rd,Blk 114,1.28201169102423,103.80664978771298
57,SBST,2,7,14211,2.1,0553,0006,0553,0008,0553,0007,Depot Rd,ISS Intl Sch,1.28161168409316,103.80521877469816
57,SBST,2,8,18019,2.5,0555,0006,0555,0008,0554,0007,Alexandra Rd,Bef Telok Blangah Hill Pk,1.28091055556275,103.80252305556164
57,SBST,2,9,15059,3.0,0556,0007,0556,0009,0555,0008,Alexandra Rd,Opp Alexandra Pt,1.27686194443878,103.80270111113056
57,SBST,2,10,15049,3.3,0557,0008,0557,0010,0556,0009,Alexandra Rd,Opp Alexandra Retail Ctr,1.274590541032,103.80216344738956
57,SBST,2,11,14189,3.7,0558,0008,0557,0010,0557,0010,Telok Blangah Rd,Aft Alexandra Rd,1.27269303340787,103.80398363214624
57,SBST,2,12,14179,4.0,0559,0009,0558,0011,0558,0011,Telok Blangah Rd,Yeo's Bldg,1.27188454577735,103.80630000533796
57,SBST,2,13,14169,4.4,0600,0010,0559,0012,0559,0012,Telok Blangah Rd,Opp Telok Blangah Stn,1.27118550385957,103.80941810434496
57,SBST,2,14,14159,4.9,0601,0011,0600,0013,0600,0013,Telok Blangah Rd,Bef Chr Community Chapel,1.26994046445496,103.81315419081788
57,SBST,2,15,14139,5.3,0602,0012,0601,0014,0602,0014,Telok Blangah Rd,Bef Seah Im Rd,1.2686352773503,103.81546952380808
57,SBST,2,16,14129,5.8,0603,0013,0602,0015,0603,0015,Telok Blangah Rd,Harbourfront Stn Exit A,1.26607869101924,103.81977877391114
57,SBST,2,17,14119,6.1,0604,0014,0603,0016,0604,0016,Telok Blangah Rd,Opp VivoCity,1.26592360897281,103.8222827803663
57,SBST,2,18,14109,6.8,0605,0015,0604,0017,0605,0017,Keppel Rd,Keppel DP Blk 517,1.26804601553507,103.8272249050558
57,SBST,2,19,14089,7.2,0606,0016,0605,0018,0605,0017,Keppel Rd,Opp Tg Pagar DP Blk F5,1.27046005041763,103.829792773326
57,SBST,2,20,14069,8.0,0608,0018,0607,0021,0607,0019,Keppel Rd,Former Railway Stn,1.272538056,103.8364069
57,SBST,2,21,5641,8.6,0609,0019,0608,0022,0608,0020,Keppel Rd,Bef Cantonment Rd,1.27272393115133,103.84140618785226
57,SBST,2,22,3223,9.3,0612,0021,0610,0024,0610,0022,Anson Rd,Tanjong Pagar Stn Exit C,1.2757033952327,103.84632468221952
57,SBST,2,23,3151,9.7,0613,0022,0612,0026,0611,0023,Cecil St,Opp GB Bldg,1.27892124625262,103.84776234627124
57,SBST,2,24,3021,10.2,0615,0023,0613,0027,0612,0024,Cecil St,Prudential Twr,1.28255524603003,103.84998903789258
57,SBST,2,25,3011,10.8,0617,0025,0615,0029,0614,0026,Fullerton Rd,Fullerton Sq,1.28561840945474,103.85342223246428
57,SBST,2,26,2111,11.4,0619,0027,0617,0031,0616,0028,Esplanade Dr,Esplanade Bridge,1.29095592348389,103.85453419435228
57,SBST,2,27,1611,12.0,0621,0029,0618,0032,0618,0029,Beach Rd,Aft Raffles Hotel,1.29527259171342,103.85533686181174
57,SBST,2,28,1621,12.2,0622,0030,0619,0033,0619,0030,Beach Rd,Opp Shaw Twrs,1.29695888888745,103.85655611109846
57,SBST,2,29,1541,12.5,0623,0031,0620,0034,0620,0031,Rochor Rd,Bugis Stn Exit D,1.29886465442254,103.85734583628746
57,SBST,2,30,7551,12.9,0624,0033,0621,0035,0621,0032,Rochor Rd,Fu Lu Shou Cplx,1.30171975809706,103.8546132267025
57,SBST,2,31,7531,13.2,0625,0034,0622,0036,0622,0033,Rochor Canal Rd,Rochor Stn,1.30365644370093,103.8525732326128
57,SBST,2,32,40011,13.6,0627,0035,0623,0037,0623,0034,Bt Timah Rd,LITTLE INDIA STN EXIT A,1.30606411522588,103.84908751469008
57,SBST,2,33,40101,14.2,0629,0037,0625,0039,0625,0036,Kg Java Rd,Kk Women & Children Hosp,1.31036186651665,103.8477914890244
57,SBST,2,34,50011,14.4,0629,0037,0625,0040,0626,0036,Kg Java Rd,Opp Parish Of Christ Ch,1.31181999999518,103.84719777801662
57,SBST,2,35,50021,15.1,0631,0039,0627,0042,0628,0038,Thomson Rd,United Sq/Bef Novena Stn,1.3173533543911,103.84421700922243
57,SBST,2,36,50031,15.6,0633,0041,0629,0044,0630,0040,Thomson Rd,Opp Novena Ch,1.321378056,103.8417481
57,SBST,2,37,50041,15.9,0634,0042,0630,0045,0631,0041,Thomson Rd,Novena Lodge,1.32362333324914,103.84161545670324
57,SBST,2,38,50051,16.1,0635,0042,0631,0045,0631,0041,Thomson Rd,Thomson Med Ctr,1.325878056,103.8418119
57,SBST,2,39,51011,16.4,0635,0043,0631,0046,0632,0042,Thomson Rd,Opp Tan Tong Meng Twr,1.327841667,103.8406111
57,SBST,2,40,52071,17.3,0610,0045,0634,0048,0634,0044,Jln Toa Payoh,Trellis Twrs,1.32991416932901,103.8438184322432
57,SBST,2,41,52509,18.1,0614,0047,0636,0051,0636,0046,Lor 6 Toa Payoh,Opp Toa Payoh Swim Cplx,1.33115712303762,103.85017633434693
57,SBST,2,42,52329,18.4,0615,0048,0637,0051,0637,0047,Lor 6 Toa Payoh,Opp Toa Payoh Stadium,1.33146817532374,103.85268688199498
57,SBST,2,43,52339,18.8,0617,0049,0638,0053,0638,0048,Lor 6 Toa Payoh,Opp Blk 26,1.33287166703192,103.8558608329901
57,SBST,2,44,52349,19.2,0618,0050,0639,0054,0639,0049,Lor 6 Toa Payoh,United Medicare Ctr,1.33619305600558,103.8554425000288
57,SBST,2,45,52369,19.8,0621,0052,0641,0056,0641,0051,Lor 6 Toa Payoh,Blk 237,1.34001833298065,103.85273333299853
57,SBST,2,46,52039,20.4,0623,0054,0644,0057,0643,0052,Braddell Rd,Aft Muhajirin Mque,1.34333817728421,103.85130310024304
57,SBST,2,47,53219,21.2,0627,0056,0647,0100,0646,0055,Bishan Rd,Raffles Instn,1.34606111102286,103.8465836110301
57,SBST,2,48,53229,21.7,0629,0058,0650,0101,0648,0056,Bishan St 11,Blk 501,1.34822303496432,103.84927239325486
57,SBST,2,49,53009,22.1,0631,0059,0651,0102,0649,0057,Bishan St 13,Bishan Int,1.35045541249544,103.84988083722293
58,SBST,1,1,53009,0.0,0530,2400,0530,2400,0530,2400,Bishan St 13,Bishan Int,1.35045541249544,103.84988083722293
58,SBST,1,2,53221,0.6,0532,0002,0531,0002,0531,0001,Bishan St 11,BLK 115,1.34816840593896,103.8484543562104
58,SBST,1,3,53239,1.0,0533,0003,0533,0003,0533,0003,Bishan Rd,OPP BISHAN STN,1.35100305612802,103.8476587818646
58,SBST,1,4,53249,1.5,0535,0005,0534,0005,0534,0004,Bishan Rd,BLK 210,1.35538305217047,103.84911895270494
58,SBST,1,5,54539,1.9,0536,0007,0535,0006,0535,0005,Bishan Rd,BISHAN PK,1.35857111103202,103.85104805599867
58,SBST,1,6,54101,2.6,0538,0009,0537,0008,0537,0007,Ang Mo Kio Ave 1,Aft Ang Mo Kio Ave 10,1.35732097800984,103.85465761724518
58,SBST,1,7,66091,3.5,0542,0013,0541,0011,0541,0009,Ang Mo Kio Ave 1,Golden Hill Est,1.35454666698201,103.86145166702076
58,SBST,1,8,66391,4.4,0546,0017,0545,0014,0544,0012,S'goon Ave 3,Lor Chuan Stn Exit A,1.35096942673026,103.86484232962732
58,SBST,1,9,66401,4.6,0547,0018,0546,0014,0545,0012,S'goon Ave 3,Golden Hts,1.34937635159369,103.86604085565898
58,SBST,1,10,66411,5.0,0549,0020,0548,0016,0547,0013,S'goon Ave 3,Blk 326,1.35002972706339,103.86903123228186
58,SBST,1,11,66389,5.3,0550,0021,0549,0017,0548,0014,S'goon Ave 2,S'Goon Stn Exit F,1.35092163758707,103.8710690514159
58,SBST,1,12,62131,5.7,0552,0023,0551,0018,0550,0015,Upp S'goon Rd,S'Goon Stn Exit H,1.3489790064228,103.87277432797596
58,SBST,1,13,62141,6.1,0553,0024,0552,0019,0551,0016,Upp S'goon Rd,Opp Blk 1,1.35149112412235,103.87515194713768
58,SBST,1,14,62059,6.5,0555,0026,0553,0020,0552,0018,Upp Paya Lebar Rd,Blk 161,1.35170138896709,103.87859583297929
58,SBST,1,15,62049,6.9,0556,0028,0554,0021,0553,0019,Upp Paya Lebar Rd,Aft Paya Lebar Cres,1.34904000002665,103.88022749996824
58,SBST,1,16,62039,7.1,0557,0028,0555,0022,0554,0020,Upp Paya Lebar Rd,Raya Gdn,1.3467680506898,103.880911959518
58,SBST,1,17,62029,7.5,0558,0030,0556,0023,0555,0021,Upp Paya Lebar Rd,Paya Lebar Gdns,1.34411328094155,103.88273473175272
58,SBST,1,18,62019,7.7,0559,0031,0556,0023,0555,0022,Upp Paya Lebar Rd,Aft Rochdale Rd,1.34215709944082,103.88405276089232
58,SBST,1,19,70309,8.0,0600,0032,0557,0024,0556,0023,Upp Paya Lebar Rd,Opp Paya Lebar St,1.33965000001824,103.88639700003634
58,SBST,1,20,70299,8.2,0601,0033,0558,0025,0557,0024,Upp Paya Lebar Rd,Opp Asiawide Ind Bldg,1.3374750000156,103.88758305557133
58,SBST,1,21,70289,8.5,0602,0034,0559,0026,0558,0025,Upp Paya Lebar Rd,Aft Tai Seng Stn Exit C,1.3350640000249,103.8886929999761
58,SBST,1,22,70279,9.0,0604,0036,0601,0028,0600,0026,Paya Lebar Rd,Opp Trinity @ Paya Lebar,1.33155751923227,103.88951499040957
58,SBST,1,23,70091,9.3,0605,0037,0602,0029,0601,0027,Ubi Ave 3,Opp Traffic Police,1.33071735944004,103.89091372491256
58,SBST,1,24,70081,9.7,0607,0038,0604,0031,0602,0028,Ubi Ave 3,Opp HDB CP,1.33227580149459,103.89497442435284
58,SBST,1,25,70071,10.2,0609,0040,0606,0033,0604,0029,Ubi Ave 3,Cycle & Carriage,1.33377161253401,103.89841293744438
58,SBST,1,26,71081,10.5,0611,0041,0608,0034,0605,0030,Eunos Link,Eunos Technolink,1.33375855817569,103.9005998503616
58,SBST,1,27,72059,11.1,0613,0043,0610,0036,0607,0032,Kaki Bt Ave 1,Opp Kaki Bt Ind Est,1.33375833299433,103.90428000002385
58,SBST,1,28,72049,11.5,0615,0045,0612,0038,0609,0033,Kaki Bt Ave 1,Opp Blk 660A CP,1.33490332816583,103.90747460787432
58,SBST,1,29,72039,11.8,0617,0046,0613,0039,0610,0034,Kaki Bt Ave 1,KAKI BT STN EXIT A,1.33546648279458,103.90985114690736
58,SBST,1,30,84709,12.1,0618,0047,0614,0039,0611,0035,Kaki Bt Ave 1,Opp Blk 150,1.33644333039135,103.91242511468803
58,SBST,1,31,84489,12.6,0621,0048,0615,0040,0612,0036,Bedok Reservoir Rd,Opp Bedok Ind Pk C,1.33804722197723,103.91618833296936
58,SBST,1,32,75401,14.8,0624,0052,0619,0043,0616,0039,Tampines Ave 10,AFT TAMPINES AVE 1,1.3517582770335,103.92671414169044
58,SBST,1,33,75411,15.4,0624,0053,0620,0044,0617,0040,Tampines Ave 10,BEF TAMPINES FIRE STN,1.35607656836954,103.92905500001906
58,SBST,1,34,75371,15.8,0625,0053,0621,0045,0617,0041,Tampines Ave 10,Aft Tampines Ave 5,1.35909826524265,103.93052373888251
58,SBST,1,35,75291,16.1,0625,0054,0622,0045,0618,0041,Tampines Ave 10,Aft Tampines Ave 9,1.36149182194897,103.93076720725304
58,SBST,1,36,75311,16.7,0626,0055,0623,0046,0619,0042,Tampines Ave 10,Tampines Dormitory,1.367478,103.930734
58,SBST,1,37,75361,17.1,0629,0056,0624,0047,0620,0043,Tampines Ave 10,Bef Tampines Ind Ave 5,1.3706441545828,103.93030234430374
58,SBST,1,38,75351,17.4,0631,0056,0624,0047,0620,0044,Tampines Ave 10,Bef TPE,1.37364163782281,103.93077504302
58,SBST,1,39,77339,18.0,0633,0058,0626,0049,0622,0045,Pasir Ris Dr 12,Aft TPE,1.3780301775267,103.93278653475954
58,SBST,1,40,77279,18.3,0633,0058,0627,0049,0622,0046,Pasir Ris Dr 12,Aft Pasir Ris Ind Dr 1,1.38079641020594,103.9346621770568
58,SBST,1,41,77269,18.6,0634,0059,0628,0050,0623,0046,Pasir Ris Dr 12,Opp Blk 717,1.38289337444624,103.9357870042478
58,SBST,1,42,77259,19.0,0635,0100,0629,0051,0624,0047,Pasir Ris Dr 3,Opp Blk 713,1.3827163599648,103.93855855739126
58,SBST,1,43,77219,19.4,0636,0101,0630,0052,0625,0048,Pasir Ris Dr 3,Opp Blk 626,1.3805766269449,103.94064766803564
58,SBST,1,44,77209,19.8,0637,0102,0631,0053,0626,0049,Pasir Ris Dr 3,Opp Pasir Ris Elias CC,1.37902915784394,103.94271591238348
58,SBST,1,45,77199,20.2,0638,0104,0632,0054,0627,0049,Pasir Ris Dr 3,Opp Blk 500A,1.37707803132455,103.94566567184114
58,SBST,1,46,77009,20.9,0640,0106,0634,0056,0629,0051,Pasir Ris Dr 3,Pasir Ris Int,1.373564,103.950478
58,SBST,2,1,77009,0.0,0530,2400,0530,2400,0530,2400,Pasir Ris Dr 3,Pasir Ris Int,1.373564,103.950478
58,SBST,2,2,77191,0.7,0533,0002,0533,0003,0533,0002,Pasir Ris Dr 3,Blk 500A,1.37654807606486,103.94602815996554
58,SBST,2,3,77201,1.1,0536,0004,0536,0005,0536,0003,Pasir Ris Dr 3,Pasir Ris Elias CC,1.37864001176536,103.94276350247948
58,SBST,2,4,77211,1.4,0537,0005,0537,0006,0537,0004,Pasir Ris Dr 3,Blk 626,1.37999169580419,103.94094544562029
58,SBST,2,5,77251,1.9,0538,0006,0539,0008,0538,0005,Pasir Ris Dr 3,Blk 713,1.38223834152443,103.93864433688064
58,SBST,2,6,77261,2.3,0539,0007,0541,0009,0539,0006,Pasir Ris Dr 12,Blk 717,1.38285811735056,103.93615875590504
58,SBST,2,7,77271,2.6,0540,0008,0542,0010,0539,0007,Pasir Ris Dr 12,Aft Pasir Ris St 72,1.38058998439068,103.9349613837619
58,SBST,2,8,77331,2.9,0541,0009,0543,0012,0540,0008,Pasir Ris Dr 12,Blk 747A,1.3782973982979,103.93338764757787
58,SBST,2,9,75359,3.5,0542,0010,0546,0014,0541,0009,Tampines Ave 10,Aft TPE,1.37438650022455,103.93147946559002
58,SBST,2,10,75369,3.9,0543,0011,0547,0015,0542,0010,Tampines Ave 10,Bef Tampines Lk,1.37079630405212,103.93056528604264
58,SBST,2,11,75319,4.3,0544,0012,0548,0016,0543,0011,Tampines Ave 10,Opp Tampines Dormitory,1.367593,103.931091
58,SBST,2,12,75299,4.8,0544,0013,0549,0017,0543,0012,Tampines Ave 10,Bef Tampines Ave 9,1.36239101738996,103.93106617032824
58,SBST,2,13,75379,5.1,0545,0014,0550,0018,0544,0013,Tampines Ave 10,Bef Tampines Ave 5,1.35943002306953,103.9309897702735
58,SBST,2,14,75419,5.6,0546,0015,0551,0019,0545,0014,Tampines Ave 10,AFT TAMPINES AVE 5,1.35575831547919,103.92918587034406
58,SBST,2,15,75409,6.1,0547,0016,0552,0019,0547,0016,Tampines Ave 10,THE SANTORINI,1.35220181029011,103.92724068972524
58,SBST,2,16,84481,8.4,0552,0021,0557,0022,0554,0022,Bedok Reservoir Rd,Aft Bedok Ind Pk C,1.33753167256033,103.91532871743397
58,SBST,2,17,84701,8.9,0553,0023,0559,0024,0555,0024,Kaki Bt Ave 1,Blk 151,1.33601304352046,103.91214210205736
58,SBST,2,18,72031,9.2,0553,0024,0601,0026,0556,0025,Kaki Bt Ave 1,BEF KAKI BT STN EXIT B,1.33521859078695,103.9099203114682
58,SBST,2,19,72041,9.5,0554,0025,0602,0027,0557,0026,Kaki Bt Ave 1,Blk 660A CP,1.33470286981513,103.90743417265202
58,SBST,2,20,72051,9.9,0556,0026,0603,0027,0559,0028,Kaki Bt Ave 1,Kaki Bt Ind Est,1.33343973211343,103.90412516288116
58,SBST,2,21,71089,10.4,0557,0028,0605,0028,0600,0029,Eunos Link,Opp Eunos Technolink,1.33291479894363,103.90097214917816
58,SBST,2,22,70079,10.8,0559,0029,0606,0028,0602,0031,Ubi Ave 3,Aft Regent Motors,1.33372166698373,103.89851833301576
58,SBST,2,23,70089,11.3,0601,0031,0608,0029,0604,0033,Ubi Ave 3,HDB CP,1.33187702164512,103.89443953236938
58,SBST,2,24,70099,11.7,0602,0032,0609,0030,0605,0034,Ubi Ave 3,Traffic Police,1.33063155191578,103.89132142065272
58,SBST,2,25,70271,11.9,0603,0033,0610,0031,0606,0035,Paya Lebar Rd,Le Crescendo,1.33078171512111,103.88931512831826
58,SBST,2,26,70281,12.5,0605,0034,0611,0032,0607,0036,Upp Paya Lebar Rd,Aft Tai Seng Stn,1.33530627797371,103.8879999999696
58,SBST,2,27,70291,12.8,0606,0035,0612,0032,0608,0037,Upp Paya Lebar Rd,Asiawide Ind Bldg,1.33743499996855,103.88713611112668
58,SBST,2,28,70301,13.1,0607,0036,0613,0033,0610,0038,Upp Paya Lebar Rd,Aft Paya Lebar St,1.33965760027057,103.88575915318089
58,SBST,2,29,62011,13.4,0608,0037,0614,0034,0611,0039,Upp Paya Lebar Rd,Aft Bartley Rd,1.3421349999944,103.88345100001618
58,SBST,2,30,62021,13.6,0609,0038,0614,0034,0612,0039,Upp Paya Lebar Rd,Wisma AUPE,1.3436889743392,103.8825074871872
58,SBST,2,31,62031,13.8,0610,0038,0615,0035,0612,0040,Upp Paya Lebar Rd,Bef How Sun Rd,1.34521001044775,103.88171014272702
58,SBST,2,32,62041,14.2,0611,0039,0616,0036,0613,0041,Upp Paya Lebar Rd,Opp Bethany Presby Ch,1.3483829232168,103.88018488884607
58,SBST,2,33,62051,14.7,0613,0041,0617,0037,0615,0042,Upp Paya Lebar Rd,Aft Jln Chermat,1.35170429575719,103.87775496869286
58,SBST,2,34,62149,14.9,0614,0042,0618,0038,0616,0042,Upp S'goon Rd,Forest Woods,1.35169173270668,103.87595332312252
58,SBST,2,35,62139,15.3,0615,0043,0619,0039,0617,0043,Upp S'goon Rd,S'Goon Stn Exit A/Blk 413,1.3490461240579,103.8734116593578
58,SBST,2,36,66381,15.7,0616,0044,0620,0040,0618,0044,S'goon Ave 2,Opp S'Goon Stn Exit F,1.35020472197618,103.87122527801796
58,SBST,2,37,66419,16.0,0617,0045,0621,0041,0619,0045,S'goon Ave 3,Blk 330,1.35021638901553,103.86930944403264
58,SBST,2,38,66409,16.4,0619,0046,0622,0042,0621,0046,S'goon Ave 3,Opp Golden Hts,1.34926598081238,103.86593883283692
58,SBST,2,39,66399,16.8,0621,0047,0623,0043,0622,0047,S'goon Ave 3,Opp Lor Chuan Stn Exit B,1.35148729748638,103.8632462430678
58,SBST,2,40,66099,17.5,0624,0049,0625,0045,0625,0049,Ang Mo Kio Ave 1,Opp Golden Hill Est,1.35427474694456,103.8614219938772
58,SBST,2,41,54109,18.4,0626,0052,0627,0047,0627,0051,Ang Mo Kio Ave 1,Bef Ang Mo Kio Ave 10,1.35708169204878,103.85433890252276
58,SBST,2,42,54531,19.0,0627,0055,0629,0048,0628,0053,Bishan Rd,OPP BISHAN PK,1.35839974282084,103.85132688003488
58,SBST,2,43,53241,19.3,0628,0056,0630,0049,0629,0054,Bishan Rd,OPP BLK 217,1.35615639153054,103.84995659632312
58,SBST,2,44,53231,19.9,0631,0057,0632,0052,0631,0056,Bishan Rd,BISHAN STN,1.35089997844732,103.84797987894204
58,SBST,2,45,53229,20.4,0633,0058,0633,0055,0633,0057,Bishan St 11,Blk 501,1.34822303496432,103.84927239325486
58,SBST,2,46,53009,20.8,0635,0059,0634,0057,0634,0058,Bishan St 13,Bishan Int,1.35045541249544,103.84988083722293
58A,SBST,1,1,62131,0.0,0802,1822,-,-,-,-,Upp S'goon Rd,S'Goon Stn Exit H,1.3489790064228,103.87277432797596
58A,SBST,1,2,62141,0.4,0804,1824,-,-,-,-,Upp S'goon Rd,Opp Blk 1,1.35149112412235,103.87515194713768
58A,SBST,1,3,62059,0.8,0806,1826,-,-,-,-,Upp Paya Lebar Rd,Blk 161,1.35170138896709,103.87859583297929
58A,SBST,1,4,62049,1.2,0809,1828,-,-,-,-,Upp Paya Lebar Rd,Aft Paya Lebar Cres,1.34904000002665,103.88022749996824
58A,SBST,1,5,62039,1.4,0810,1829,-,-,-,-,Upp Paya Lebar Rd,Raya Gdn,1.3467680506898,103.880911959518
58A,SBST,1,6,62029,1.8,0812,1830,-,-,-,-,Upp Paya Lebar Rd,Paya Lebar Gdns,1.34411328094155,103.88273473175272
58A,SBST,1,7,62019,2.0,0813,1831,-,-,-,-,Upp Paya Lebar Rd,Aft Rochdale Rd,1.34215709944082,103.88405276089232
58A,SBST,1,8,70309,2.3,0815,1833,-,-,-,-,Upp Paya Lebar Rd,Opp Paya Lebar St,1.33965000001824,103.88639700003634
58A,SBST,1,9,70299,2.5,0816,1834,-,-,-,-,Upp Paya Lebar Rd,Opp Asiawide Ind Bldg,1.3374750000156,103.88758305557133
58A,SBST,1,10,70289,2.8,0818,1836,-,-,-,-,Upp Paya Lebar Rd,Aft Tai Seng Stn Exit C,1.3350640000249,103.8886929999761
58A,SBST,1,11,70279,3.3,0820,1839,-,-,-,-,Paya Lebar Rd,Opp Trinity @ Paya Lebar,1.33155751923227,103.88951499040957
58A,SBST,1,12,70091,3.6,0822,1841,-,-,-,-,Ubi Ave 3,Opp Traffic Police,1.33071735944004,103.89091372491256
58A,SBST,1,13,70081,4.0,0824,1844,-,-,-,-,Ubi Ave 3,Opp HDB CP,1.33227580149459,103.89497442435284
58A,SBST,1,14,70071,4.5,0827,1847,-,-,-,-,Ubi Ave 3,Cycle & Carriage,1.33377161253401,103.89841293744438
58A,SBST,1,15,71081,4.8,0829,1849,-,-,-,-,Eunos Link,Eunos Technolink,1.33375855817569,103.9005998503616
58A,SBST,1,16,72059,5.4,0833,1853,-,-,-,-,Kaki Bt Ave 1,Opp Kaki Bt Ind Est,1.33375833299433,103.90428000002385
58A,SBST,1,17,72049,5.8,0835,1855,-,-,-,-,Kaki Bt Ave 1,Opp Blk 660A CP,1.33490332816583,103.90747460787432
58A,SBST,1,18,72039,6.1,0836,1856,-,-,-,-,Kaki Bt Ave 1,KAKI BT STN EXIT A,1.33546648279458,103.90985114690736
58A,SBST,1,19,84709,6.4,0838,1858,-,-,-,-,Kaki Bt Ave 1,Opp Blk 150,1.33644333039135,103.91242511468803
58A,SBST,1,20,84489,6.9,0840,1900,-,-,-,-,Bedok Reservoir Rd,Opp Bedok Ind Pk C,1.33804722197723,103.91618833296936
58A,SBST,1,21,75401,9.1,0845,1905,-,-,-,-,Tampines Ave 10,AFT TAMPINES AVE 1,1.3517582770335,103.92671414169044
58A,SBST,1,22,75411,9.7,0846,1907,-,-,-,-,Tampines Ave 10,BEF TAMPINES FIRE STN,1.35607656836954,103.92905500001906
58A,SBST,1,23,75371,10.1,0847,1908,-,-,-,-,Tampines Ave 10,Aft Tampines Ave 5,1.35909826524265,103.93052373888251
58A,SBST,1,24,75291,10.4,0848,1909,-,-,-,-,Tampines Ave 10,Aft Tampines Ave 9,1.36149182194897,103.93076720725304
58A,SBST,1,25,75311,11.0,0849,1910,-,-,-,-,Tampines Ave 10,Tampines Dormitory,1.367478,103.930734
58A,SBST,1,26,75361,11.4,0850,1911,-,-,-,-,Tampines Ave 10,Bef Tampines Ind Ave 5,1.3706441545828,103.93030234430374
58A,SBST,1,27,75351,11.7,0851,1912,-,-,-,-,Tampines Ave 10,Bef TPE,1.37364163782281,103.93077504302
58B,SBST,1,1,77009,0.0,0748,1817,-,-,-,-,Pasir Ris Dr 3,Pasir Ris Int,1.373564,103.950478
58B,SBST,1,2,77191,0.7,0751,1820,-,-,-,-,Pasir Ris Dr 3,Blk 500A,1.37654807606486,103.94602815996554
58B,SBST,1,3,77201,1.1,0753,1822,-,-,-,-,Pasir Ris Dr 3,Pasir Ris Elias CC,1.37864001176536,103.94276350247948
58B,SBST,1,4,77211,1.4,0754,1823,-,-,-,-,Pasir Ris Dr 3,Blk 626,1.37999169580419,103.94094544562029
58B,SBST,1,5,77251,1.9,0756,1825,-,-,-,-,Pasir Ris Dr 3,Blk 713,1.38223834152443,103.93864433688064
58B,SBST,1,6,77261,2.3,0757,1826,-,-,-,-,Pasir Ris Dr 12,Blk 717,1.38285811735056,103.93615875590504
58B,SBST,1,7,77271,2.6,0758,1827,-,-,-,-,Pasir Ris Dr 12,Aft Pasir Ris St 72,1.38058998439068,103.9349613837619
58B,SBST,1,8,77331,2.9,0759,1828,-,-,-,-,Pasir Ris Dr 12,Blk 747A,1.3782973982979,103.93338764757787
58B,SBST,1,9,75359,3.5,0801,1830,-,-,-,-,Tampines Ave 10,Aft TPE,1.37438650022455,103.93147946559002
58B,SBST,1,10,75369,3.9,0803,1832,-,-,-,-,Tampines Ave 10,Bef Tampines Lk,1.37079630405212,103.93056528604264
58B,SBST,1,11,75319,4.3,0805,1833,-,-,-,-,Tampines Ave 10,Opp Tampines Dormitory,1.367593,103.931091
58B,SBST,1,12,75299,4.8,0807,1835,-,-,-,-,Tampines Ave 10,Bef Tampines Ave 9,1.36239101738996,103.93106617032824
58B,SBST,1,13,75379,5.1,0808,1836,-,-,-,-,Tampines Ave 10,Bef Tampines Ave 5,1.35943002306953,103.9309897702735
58B,SBST,1,14,75419,5.6,0810,1837,-,-,-,-,Tampines Ave 10,AFT TAMPINES AVE 5,1.35575831547919,103.92918587034406
58B,SBST,1,15,75409,6.1,0811,1839,-,-,-,-,Tampines Ave 10,THE SANTORINI,1.35220181029011,103.92724068972524
58B,SBST,1,16,84481,8.4,0820,1845,-,-,-,-,Bedok Reservoir Rd,Aft Bedok Ind Pk C,1.33753167256033,103.91532871743397
58B,SBST,1,17,84701,8.9,0822,1848,-,-,-,-,Kaki Bt Ave 1,Blk 151,1.33601304352046,103.91214210205736
58B,SBST,1,18,72031,9.2,0824,1849,-,-,-,-,Kaki Bt Ave 1,BEF KAKI BT STN EXIT B,1.33521859078695,103.9099203114682
58B,SBST,1,19,72041,9.5,0825,1851,-,-,-,-,Kaki Bt Ave 1,Blk 660A CP,1.33470286981513,103.90743417265202
58B,SBST,1,20,72051,9.9,0828,1853,-,-,-,-,Kaki Bt Ave 1,Kaki Bt Ind Est,1.33343973211343,103.90412516288116
58B,SBST,1,21,71089,10.4,0831,1855,-,-,-,-,Eunos Link,Opp Eunos Technolink,1.33291479894363,103.90097214917816
58B,SBST,1,22,70079,10.8,0834,1857,-,-,-,-,Ubi Ave 3,Aft Regent Motors,1.33372166698373,103.89851833301576
58B,SBST,1,23,70089,11.3,0837,1900,-,-,-,-,Ubi Ave 3,HDB CP,1.33187702164512,103.89443953236938
58B,SBST,1,24,70099,11.7,0840,1902,-,-,-,-,Ubi Ave 3,Traffic Police,1.33063155191578,103.89132142065272
58B,SBST,1,25,70271,11.9,0841,1903,-,-,-,-,Paya Lebar Rd,Le Crescendo,1.33078171512111,103.88931512831826
58B,SBST,1,26,70281,12.5,0845,1906,-,-,-,-,Upp Paya Lebar Rd,Aft Tai Seng Stn,1.33530627797371,103.8879999999696
59,SBST,1,1,53009,0.0,0545,2330,0600,2330,0600,2330,Bishan St 13,Bishan Int,1.35045541249544,103.84988083722293
59,SBST,1,2,53221,0.6,0547,2332,0602,2332,0602,2332,Bishan St 11,BLK 115,1.34816840593896,103.8484543562104
59,SBST,1,3,53211,0.9,0548,2333,0603,2333,0603,2333,Bishan Rd,Opp Raffles Instn,1.34707169454274,103.84712672325324
